CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
578,Germany,Female,38,4,113150.44,2,1,0,176712.59
591,Spain,Female,40,1,86376.29,1,0,1,136767.16
639,Spain,Female,35,5,136526.26,2,1,0,59653.03
728,France,Male,43,7,0.0,2,1,0,40023.7
794,Germany,Male,57,3,117056.46,1,1,0,93336.93
651,Germany,Male,34,2,90355.12,2,0,0,193597.94
643,France,Male,45,5,0.0,1,1,0,142513.5
552,Germany,Male,50,4,121175.56,1,1,0,117505.07
515,France,Female,25,7,79543.59,1,0,1,38772.82
600,France,Female,32,1,78535.25,1,1,0,64349.6
775,France,Male,42,6,133970.22,2,0,1,187839.9
683,France,Female,35,6,187530.66,2,1,1,37976.36
658,France,Male,31,5,100082.14,1,0,1,49809.88
545,Germany,Female,60,7,128981.07,1,0,1,176924.21
515,France,Female,66,6,0.0,2,1,1,160663.11
597,Spain,Female,40,8,101993.12,1,0,1,94774.12
684,Germany,Male,37,4,138476.41,2,1,1,52367.29
635,Germany,Female,65,5,117325.54,1,1,0,155799.86
705,Spain,Female,40,5,203715.15,1,1,0,179978.68
589,France,Female,37,6,138497.84,1,0,1,18988.58
758,Germany,Male,33,0,129142.54,2,1,1,26606.28
632,France,Female,36,7,0.0,2,1,1,52526.65
708,France,Female,67,1,0.0,2,0,1,3837.08
727,France,Male,62,5,0.0,2,0,1,38652.96
603,Spain,Male,30,6,129548.5,2,1,1,19282.85
634,Germany,Female,53,3,113781.5,2,1,1,106345.05
644,Spain,Male,18,8,0.0,2,1,0,59172.42
501,France,Male,57,10,0.0,2,1,1,47847.19
711,France,Male,38,4,123345.85,1,1,0,141827.83
742,France,Female,25,4,132116.13,2,1,0,129933.5
633,France,Male,61,3,157201.48,1,0,1,50368.63
543,France,Male,36,6,0.0,2,1,0,176728.28
508,France,Male,49,7,122451.46,2,1,1,75808.1
733,Spain,Female,38,5,0.0,2,1,1,1271.51
588,Germany,Female,37,7,70258.88,2,1,0,139607.61
850,France,Male,43,4,161256.53,1,1,1,140071.57
544,France,Male,48,10,78314.63,3,1,1,103713.93
703,France,Female,33,8,190566.65,1,1,1,79997.14
682,France,Male,26,8,0.0,2,1,0,178373.43
827,France,Female,60,2,0.0,2,0,1,60615.83
452,France,Female,60,6,121730.49,1,1,1,142963.29
561,Spain,Female,28,3,0.0,2,1,0,191387.76
608,Germany,Male,23,8,197715.93,2,1,1,116124.28
698,France,Female,27,1,94920.71,1,1,1,40339.9
740,Spain,Female,31,8,0.0,2,0,0,86657.48
694,Germany,Male,37,1,95668.82,2,1,0,100335.55
700,France,Female,32,3,0.0,1,0,0,95740.37
677,France,Female,72,8,0.0,2,1,1,153604.44
850,Spain,Male,62,5,0.0,2,1,1,180243.56
581,Germany,Female,34,1,101633.04,1,1,0,110431.51
666,France,Female,38,6,127043.09,1,1,1,8247.0
754,Spain,Male,39,6,170184.99,2,1,0,89593.26
617,Spain,Male,61,7,91070.43,1,1,1,101839.77
688,Spain,Female,33,2,0.0,1,0,0,27557.18
591,France,Female,33,4,113743.37,1,1,0,124625.08
613,Spain,Male,35,4,123557.65,2,0,1,170903.4
850,Germany,Female,44,5,128605.32,1,0,1,171096.2
774,France,Female,47,6,94722.88,1,0,1,61450.96
711,France,Male,58,9,91285.13,2,1,1,26767.85
697,France,Female,42,1,0.0,1,1,0,1262.83
729,Spain,Female,28,0,0.0,2,1,1,31165.06
535,Germany,Female,53,5,141616.55,2,1,1,75888.65
681,Spain,Female,32,3,0.0,2,1,1,59679.9
790,France,Female,40,9,0.0,2,1,1,70607.1
714,Germany,Male,42,2,177640.09,1,0,1,47166.55
735,France,Male,31,3,119558.35,1,0,0,72927.68
424,Spain,Male,34,7,0.0,1,1,1,16250.61
715,France,Male,41,4,94267.9,1,0,1,152821.12
671,France,Female,29,3,0.0,2,1,0,158043.11
491,Germany,Female,68,1,95039.12,1,0,1,116471.14
670,Spain,Male,37,0,178742.71,1,1,1,194493.57
696,Germany,Male,43,4,114091.38,1,0,1,159888.1
583,France,Female,57,3,238387.56,1,0,1,147964.99
606,France,Female,39,3,0.0,2,1,0,50560.45
600,France,Male,35,4,143744.77,2,1,0,104076.51
513,France,Male,35,8,0.0,1,1,0,76640.29
494,Spain,Male,67,5,0.0,2,1,1,85890.16
677,Spain,Male,56,5,123959.97,1,1,1,60590.72
594,France,Female,34,7,141525.55,1,0,0,9443.15
765,France,Male,42,4,123311.39,2,1,1,82868.34
678,France,Female,46,1,0.0,2,0,0,82106.19
695,Germany,Female,53,8,95231.91,1,0,0,70140.8
569,France,Male,38,7,0.0,1,1,1,108469.2
535,Germany,Male,48,5,134542.73,1,1,1,58203.67
705,France,Female,35,5,0.0,1,1,0,133991.11
682,Spain,Female,64,9,0.0,2,1,1,103318.44
461,France,Male,51,9,119889.84,1,0,0,56767.67
650,Germany,Female,28,5,122034.4,3,0,1,146663.43
668,Spain,Female,36,3,133686.52,1,1,0,190958.48
587,France,Female,46,6,88820.29,1,0,0,70224.34
678,Germany,Female,37,8,149000.91,2,1,1,21472.42
778,France,Male,44,8,123863.64,1,1,0,144494.94
645,France,Male,29,1,130131.08,2,0,1,196474.35
536,Spain,Male,53,2,143923.96,1,1,0,2019.78
480,Spain,Male,47,8,75408.33,1,1,0,25887.89
587,Spain,Male,48,1,0.0,2,1,1,8908.0
546,France,Male,29,5,0.0,1,1,1,94823.95
850,Germany,Male,42,8,119839.69,1,0,1,51016.02
662,France,Male,26,0,0.0,2,0,1,72929.96
581,Germany,Female,38,3,135157.05,1,1,1,32919.42
712,Spain,Female,39,5,163097.55,2,1,1,23702.42
616,Germany,Female,45,6,128352.59,3,1,1,144000.59
695,Spain,Female,31,8,0.0,2,0,1,131644.41
646,Germany,Male,39,0,154439.86,1,1,0,171519.06
593,Spain,Female,40,2,0.0,1,1,1,5194.95
548,France,Male,29,5,83442.98,1,0,1,177017.39
792,Germany,Female,29,4,107601.79,1,1,0,18922.18
726,France,Female,42,2,109471.79,1,0,1,175161.05
709,Spain,Female,35,1,111827.27,2,1,0,12674.68
538,Spain,Female,42,9,0.0,1,0,0,152855.96
553,Germany,Male,46,3,82291.1,1,1,0,112549.99
634,Spain,Male,36,2,85996.19,1,1,0,15887.68
763,France,Male,35,9,0.0,1,1,1,31372.91
788,Spain,Male,34,6,156478.62,1,0,1,181196.76
548,Germany,Male,49,9,108437.89,1,0,0,127022.87
621,Germany,Female,55,7,131033.76,1,0,1,75685.59
795,Germany,Male,37,2,139265.63,2,1,1,198745.94
621,Spain,Male,50,3,163085.79,1,0,1,131048.36
559,Spain,Male,67,9,125919.35,1,1,0,175910.95
610,France,Male,26,8,0.0,2,1,0,166031.08
618,France,Male,48,7,0.0,1,1,0,13921.82
669,France,Male,23,1,0.0,2,0,0,66088.83
663,France,Male,26,5,141462.13,1,1,0,440.2
648,France,Male,32,0,0.0,1,0,1,117323.31
726,France,Female,31,9,114722.05,2,1,1,98178.57
628,Spain,Male,28,4,0.0,2,1,1,176750.81
523,France,Male,39,3,0.0,2,1,0,6726.53
718,France,Female,25,7,0.0,2,1,0,30380.12
645,Germany,Male,49,4,160133.88,1,0,1,88391.97
600,France,Male,31,8,0.0,2,1,1,121555.51
539,Germany,Female,38,8,105435.74,1,0,0,80575.44
512,France,Female,30,6,0.0,2,1,0,88827.31
738,Germany,Female,40,6,114940.67,2,1,1,194895.57
724,France,Male,30,10,0.0,2,1,1,54265.55
584,Germany,Female,41,3,88594.93,1,1,0,178997.89
581,France,Female,27,5,102258.11,2,1,0,194681.6
598,France,Male,48,6,120682.53,1,1,0,30635.52
465,Germany,Male,53,1,117438.17,1,0,0,74898.8
723,Spain,Female,45,4,0.0,2,1,0,37214.39
850,France,Male,31,3,0.0,2,1,0,121866.87
736,France,Female,42,7,117280.23,3,0,0,41921.06
581,France,Female,55,6,0.0,1,1,1,22442.13
538,Spain,Male,43,5,0.0,2,1,0,126933.73
748,Spain,Female,40,4,0.0,2,1,0,132368.47
663,France,Male,24,7,0.0,2,1,1,166310.82
628,France,Male,34,4,158741.43,2,1,1,126192.54
516,France,Male,27,9,0.0,1,1,0,142680.64
850,Germany,Female,38,2,102741.15,2,0,1,23974.85
667,France,Male,36,8,139753.35,1,1,0,79871.16
760,Spain,Female,33,1,118114.28,2,0,1,156660.21
685,France,Female,43,1,132667.17,1,1,1,41876.98
485,Germany,Male,34,3,133658.24,1,1,0,70209.83
711,Germany,Female,35,2,133607.75,1,1,1,120586.32
784,Spain,Female,40,8,0.0,2,1,0,108891.3
562,Spain,Male,41,5,165445.04,2,1,0,85787.31
800,France,Female,40,5,97764.41,1,1,0,98640.15
643,France,Male,36,7,161064.64,2,0,1,84294.82
599,Germany,Male,33,2,51949.95,2,1,0,85045.92
653,France,Female,31,7,102575.04,1,1,1,11043.54
749,Germany,Male,47,9,110022.74,1,0,1,135655.29
630,France,Female,28,1,0.0,2,1,1,133267.78
682,France,Male,40,4,0.0,2,1,1,140745.91
714,France,Female,31,4,125169.26,1,1,1,106636.89
617,Spain,Female,37,9,101707.8,1,1,0,123866.28
725,Germany,Male,19,0,75888.2,1,0,0,45613.75
664,Spain,Male,44,7,77526.66,3,0,0,57338.56
651,France,Male,35,2,86911.8,1,1,0,174094.24
663,France,Male,35,9,0.0,2,1,1,195580.28
571,France,Male,44,9,0.0,2,0,0,38433.35
527,France,Female,31,1,112203.25,1,1,0,182266.01
505,Germany,Female,33,3,106506.77,3,1,0,45445.78
667,Germany,Male,43,1,103018.45,1,1,0,32462.39
513,Germany,Male,34,7,60515.13,1,0,0,124571.09
628,France,Male,30,8,89182.09,1,1,1,13126.9
676,France,Female,49,1,0.0,1,1,0,79342.31
672,France,Male,28,4,167268.98,1,1,1,169469.3
516,France,Male,35,5,128653.59,1,1,0,127558.26
672,France,Female,34,8,0.0,2,1,1,16245.25
709,France,Male,31,6,0.0,2,1,1,71009.84
590,France,Male,39,9,0.0,2,1,1,104730.52
773,France,Male,25,2,135903.33,1,1,0,73656.38
470,Spain,Male,34,9,0.0,2,0,1,89013.67
697,Germany,Female,38,6,132591.36,1,1,1,7387.8
630,France,Male,40,8,0.0,2,1,1,42495.81
382,Spain,Male,36,0,0.0,1,1,1,179540.73
604,Spain,Male,43,2,145081.72,1,1,1,23881.62
659,France,Female,37,1,151105.68,1,1,1,140934.57
438,France,Female,36,4,0.0,2,1,0,64420.5
769,France,Female,26,7,0.0,2,1,0,176843.53
706,Spain,Male,24,2,141078.57,1,1,1,24402.87
557,France,Female,39,7,49572.73,1,1,0,115287.99
720,France,Male,33,9,0.0,2,1,1,142956.48
561,Spain,Male,37,4,101470.29,1,0,1,88838.14
655,France,Female,60,3,0.0,2,1,1,86981.45
682,France,Male,55,9,0.0,1,1,0,153356.8
591,Spain,Male,58,5,128468.69,1,0,1,137254.55
683,France,Male,33,8,0.0,1,0,0,73564.44
678,Germany,Male,83,6,123356.63,1,0,1,92934.41
727,France,Male,35,5,136364.46,1,0,0,142754.71
807,Germany,Female,60,1,72948.58,2,1,1,17355.36
834,France,Male,23,4,131254.81,1,1,0,20199.3
609,France,Female,39,8,141675.23,1,0,1,175664.25
676,Germany,Female,26,1,108348.66,1,0,0,60231.74
516,Spain,Female,33,3,0.0,2,1,1,58685.59
831,France,Male,30,2,0.0,2,0,1,3430.38
748,France,Male,32,5,154737.88,2,1,1,172638.13
580,Germany,Male,24,1,133811.78,1,1,0,17185.95
735,Germany,Male,28,5,160454.15,2,0,1,114957.22
531,Germany,Female,31,7,117052.82,1,1,0,118508.09
568,Germany,Female,26,10,109819.16,2,1,0,154491.39
677,Germany,Female,44,4,148770.61,2,1,1,191057.76
581,Spain,Male,43,9,78022.61,1,0,1,30662.91
730,Spain,Male,29,2,0.0,2,1,0,14174.09
572,France,Female,30,6,0.0,1,0,1,175025.27
665,France,Male,52,3,0.0,1,1,0,116137.01
651,Germany,Female,24,7,40224.7,1,1,1,178341.33
429,France,Female,27,6,117307.44,2,1,1,24020.49
679,France,Male,39,0,86843.61,1,0,1,159830.58
511,France,Female,31,5,137411.29,1,0,1,161854.98
648,Spain,Female,28,9,102282.61,1,1,1,157891.11
749,Germany,Male,22,4,94762.16,2,1,1,42241.54
684,Spain,Male,56,8,78707.16,1,1,1,99398.36
427,France,Male,29,1,141325.56,1,1,1,93839.3
630,Spain,Female,31,1,0.0,2,1,1,169802.73
567,France,Female,37,7,0.0,2,1,1,28690.9
472,Spain,Female,28,4,0.0,2,1,0,1801.77
625,Germany,Female,35,5,86147.46,2,1,0,163440.8
619,France,Male,27,1,154483.98,1,1,0,156394.74
430,France,Male,38,9,0.0,2,1,1,12050.77
433,Spain,Male,27,2,0.0,2,1,1,153698.65
705,France,Male,25,3,113736.27,1,0,1,196864.61
493,France,Female,46,4,0.0,2,1,0,1907.66
637,France,Female,44,2,0.0,2,1,0,149665.65
616,Germany,Female,41,1,103560.57,1,1,0,236.45
702,France,Male,45,9,74989.58,1,1,1,171014.69
703,Germany,Female,26,1,97331.19,1,1,0,63717.49
793,France,Male,32,2,0.0,2,1,0,193817.63
583,France,Male,24,9,135125.28,1,0,0,89801.9
612,Spain,Male,33,5,69478.57,1,1,0,8973.67
643,France,Female,46,6,0.0,2,0,0,106781.59
751,France,Male,29,10,147737.63,1,0,1,94951.27
728,Spain,Female,29,1,0.0,1,1,1,83056.22
592,France,Male,37,4,212692.97,1,0,0,176395.02
592,France,Female,38,4,0.0,2,1,0,35338.96
728,France,Female,34,6,90425.15,2,1,1,11597.69
645,Spain,Female,37,7,0.0,2,1,0,13589.93
604,Spain,Female,34,3,0.0,2,1,0,38587.7
539,Spain,Male,36,6,0.0,3,1,1,118959.64
750,Spain,Female,34,9,112822.26,1,0,0,150401.53
712,Germany,Female,40,3,109308.79,2,1,0,120158.72
523,France,Male,36,8,158351.02,2,1,0,155304.53
747,France,Male,27,10,0.0,2,0,0,13007.89
653,Germany,Male,41,1,104584.11,1,1,0,15126.32
599,France,Male,28,7,119706.22,1,0,0,31190.42
705,Spain,Female,23,5,0.0,2,1,1,73131.73
537,Spain,Female,38,1,0.0,2,0,1,41233.97
680,France,Male,49,10,0.0,2,1,0,187008.45
677,Germany,Male,34,3,126729.41,1,1,1,26106.39
681,France,Male,59,4,122781.51,1,0,1,140166.95
651,Spain,Female,45,10,135923.16,1,1,0,18732.84
710,Spain,Female,31,5,0.0,2,1,0,9561.73
730,France,Male,27,5,0.0,2,1,1,116081.93
559,Spain,Female,40,5,139129.44,1,0,1,32635.54
722,Spain,Female,50,4,132088.59,1,1,1,128262.14
557,Germany,Female,38,2,129893.56,1,0,0,102076.03
586,France,Male,58,7,151933.63,1,1,0,162960.05
644,France,Male,33,8,0.0,2,1,1,155294.17
790,Germany,Male,24,7,107418.27,1,0,1,160450.21
850,Germany,Male,51,4,124425.99,1,0,0,118545.49
800,France,Female,38,2,168190.33,2,1,0,68052.08
619,France,Female,33,2,167733.51,2,1,1,65222.48
714,Spain,Female,31,6,152926.6,1,1,1,50899.91
507,Germany,Male,31,2,134237.07,1,1,1,166423.66
670,France,Male,68,4,0.0,2,1,1,11426.7
622,Spain,Female,23,8,0.0,2,1,1,131389.39
718,Germany,Male,32,9,169947.41,2,1,1,27979.16
640,France,Male,28,7,0.0,2,1,1,131097.9
700,France,Male,26,4,119009.57,1,1,0,141926.43
570,Germany,Male,42,0,107856.57,2,1,0,127528.84
569,Germany,Female,32,8,145330.43,1,1,1,132038.65
659,Germany,Male,36,2,76190.48,2,1,1,149066.14
732,France,Male,36,7,0.0,2,1,1,60830.24
706,Germany,Female,47,10,144090.42,1,1,0,140938.95
749,Germany,Male,66,6,182532.23,2,1,1,195429.92
779,France,Female,48,2,115290.27,1,0,0,98912.69
802,Germany,Male,31,1,125013.72,1,1,1,187658.09
509,Spain,Male,41,7,126683.8,1,0,1,114775.53
543,France,Female,67,0,128843.67,1,1,1,134612.48
724,France,Male,28,9,0.0,2,1,1,100240.2
778,France,Male,38,3,145018.49,2,1,1,126702.41
644,Spain,Male,18,7,0.0,1,0,1,59645.24
822,France,Male,32,8,116358.0,1,1,0,108798.36
775,France,Female,27,4,152309.37,1,1,0,104112.0
600,France,Female,41,1,0.0,2,1,1,91193.65
820,France,Female,39,1,104614.29,1,1,0,61538.43
658,France,Male,36,8,174060.46,1,1,1,94925.62
669,France,Female,43,1,160474.59,1,1,1,95963.14
673,France,Female,38,2,170061.92,2,0,0,134901.34
603,France,Male,40,4,102833.46,2,1,1,38829.11
674,France,Male,45,7,142072.02,1,1,0,37013.29
828,France,Male,30,4,73070.18,2,0,0,161671.15
593,France,Male,36,2,70181.48,2,1,0,80608.12
684,France,Male,38,5,105069.98,2,1,1,198355.28
528,Germany,Female,29,9,170214.23,2,1,0,49284.0
540,Germany,Female,42,9,87271.41,2,1,0,172572.64
705,France,Male,25,0,97544.29,1,0,1,59887.15
622,Spain,Female,47,6,142319.03,1,0,0,100183.05
727,France,Male,52,4,0.0,2,1,1,118429.02
615,France,Male,32,1,0.0,2,0,0,2139.25
730,Spain,Male,26,3,0.0,1,1,0,34542.41
543,France,Male,35,5,137482.19,1,0,0,62389.35
654,Germany,Male,37,5,112146.12,1,1,0,75927.35
775,France,Male,60,7,0.0,2,1,1,111558.7
526,Germany,Male,34,3,122726.56,1,1,1,46772.36
749,France,Male,40,1,139290.41,1,1,0,182855.42
765,France,Male,51,3,123372.3,1,1,1,115429.32
421,Germany,Male,28,8,122384.22,3,1,1,89017.38
772,France,Male,34,9,0.0,2,1,0,170980.86
659,Germany,Male,48,4,123593.22,2,1,0,82469.06
664,France,Male,32,10,107209.73,1,1,1,112340.2
790,Spain,Male,46,2,131365.37,2,1,1,180290.68
595,France,Male,20,4,95830.43,1,1,0,177738.98
741,France,Female,60,5,0.0,1,1,1,38914.51
655,Spain,Female,34,4,109783.69,2,1,0,134034.32
640,France,Male,38,9,0.0,2,1,0,88827.67
738,Spain,Male,49,3,0.0,3,1,1,65066.48
850,France,Female,36,0,164850.54,1,1,1,62722.44
614,France,Male,51,3,0.0,2,1,1,5552.37
769,France,Male,48,2,96542.16,2,0,1,197885.72
632,Spain,Male,31,3,136556.44,1,1,0,82152.83
653,Spain,Female,36,3,0.0,2,0,0,110525.6
655,France,Male,28,10,0.0,2,0,1,126565.21
584,Germany,Female,37,10,134171.8,4,1,1,70927.11
796,Spain,Female,23,3,146584.19,2,0,0,125445.8
593,Spain,Male,26,9,76226.9,1,1,0,167564.82
539,Germany,Male,42,1,177728.55,1,1,0,105013.63
458,Germany,Male,35,9,146780.52,2,1,1,3476.38
695,France,Female,31,5,106089.2,1,0,0,99537.68
530,France,Female,55,4,120905.03,1,0,1,123475.88
655,Spain,Female,28,3,113811.85,2,0,1,76844.23
738,France,Male,33,4,92676.3,1,1,0,105817.63
525,France,Male,33,1,112833.35,1,0,1,175178.56
640,France,Female,47,6,89799.46,2,0,1,13783.77
772,Spain,Male,30,4,78653.05,1,1,0,1790.48
539,Spain,Male,38,8,71460.67,2,1,1,10074.05
597,Germany,Female,40,9,106756.01,2,1,0,151167.94
551,France,Female,38,10,0.0,2,1,1,216.27
584,France,Male,26,4,0.0,2,1,0,147600.54
686,France,Male,60,9,0.0,3,1,1,75246.21
723,Spain,Male,30,1,0.0,3,1,0,164647.72
564,Germany,Female,33,2,115761.51,1,0,1,112350.21
553,Spain,Female,48,3,0.0,1,0,1,30730.95
543,Spain,Male,41,5,0.0,2,0,1,143980.29
670,France,Male,38,7,0.0,2,1,1,77864.41
618,France,Female,21,2,125682.79,1,0,0,57762.0
624,France,Male,42,3,145155.37,1,1,0,72169.95
470,Spain,Female,31,2,101675.22,2,1,0,45033.75
414,Spain,Male,60,3,0.0,2,1,1,93844.82
439,France,Male,36,2,165536.28,2,1,1,123956.83
754,Spain,Male,40,2,160625.17,1,0,1,3554.63
730,Germany,Male,45,6,152880.97,1,0,0,162478.11
716,Germany,Female,39,10,115301.31,1,1,0,43527.4
703,France,Male,28,9,0.0,2,0,1,2151.17
517,Germany,Male,53,0,109172.88,1,1,0,54676.1
521,France,Male,38,6,0.0,2,1,0,51454.06
561,Germany,Female,45,2,168085.38,2,0,1,115719.08
592,Germany,Female,70,5,71816.74,2,1,0,105096.82
526,France,Male,36,1,0.0,1,1,0,160696.72
671,Spain,Female,34,5,130929.02,4,1,1,28238.25
598,France,Female,64,9,0.0,1,0,1,13181.37
446,France,Female,51,4,105056.13,1,0,0,70613.52
722,Spain,Female,29,9,0.0,2,1,1,142033.07
574,Germany,Female,43,3,141349.43,1,1,1,100187.43
682,Spain,Female,58,4,0.0,1,1,0,176036.01
624,Spain,Female,34,6,0.0,1,1,0,582.59
554,France,Male,40,4,0.0,1,0,1,168780.04
802,Spain,Male,40,4,0.0,2,1,1,81908.09
553,France,Male,31,6,0.0,2,0,0,124596.63
542,France,Female,43,8,145618.37,1,0,1,10350.74
841,France,Female,31,3,162701.65,2,1,1,126794.56
634,France,Female,41,8,68213.99,1,1,1,6382.46
700,Spain,Female,40,2,0.0,2,1,0,199753.97
643,Spain,Female,32,2,0.0,1,0,0,131301.74
714,Germany,Female,35,6,126077.43,2,1,1,53954.24
585,France,Female,30,6,0.0,2,1,1,137757.69
589,France,Male,46,9,0.0,2,1,0,170676.67
689,Germany,Male,67,9,157094.78,1,1,1,99490.01
664,France,Male,24,7,0.0,1,0,1,35611.35
625,France,Female,36,8,129944.39,2,0,0,198914.8
446,France,Male,32,8,0.0,2,0,0,133292.94
684,Germany,Female,46,3,102955.14,2,1,0,154137.33
850,France,Male,33,10,0.0,1,1,0,4861.72
747,France,Male,43,1,130788.71,1,0,1,101495.0
604,France,Female,56,0,62732.65,1,0,1,124954.56
632,Spain,Female,39,5,97854.37,2,1,0,93536.38
655,Germany,Male,37,9,121342.24,1,1,1,180241.44
735,Spain,Male,38,7,86131.71,2,0,0,93478.96
633,France,Female,60,8,69365.25,1,1,1,10288.24
615,Spain,Male,19,5,0.0,2,1,0,159920.92
634,Germany,Female,46,5,123642.36,1,1,1,49725.16
568,France,Female,44,7,0.0,2,0,0,62370.67
562,France,Female,51,1,124662.54,1,1,1,65390.46
833,France,Male,30,1,0.0,2,1,0,141860.62
691,France,Male,41,2,0.0,1,1,1,56850.92
850,France,Female,32,7,0.0,2,0,0,155227.0
586,France,Female,38,2,0.0,2,1,0,87168.46
687,Spain,Female,29,7,93617.07,1,0,1,113050.92
719,Spain,Male,38,0,0.0,1,1,0,126876.47
434,Germany,Female,58,9,125801.03,2,1,0,60891.8
697,France,Female,34,2,126558.92,1,1,0,73334.43
707,France,Male,30,8,0.0,2,1,0,33159.37
628,Germany,Male,27,5,95826.49,2,1,0,155996.96
597,Germany,Female,60,0,78539.84,1,0,1,48502.88
567,France,Female,48,3,0.0,1,1,0,55362.45
801,France,Female,32,4,75170.54,1,1,1,37898.5
692,Spain,Female,29,4,0.0,2,0,0,138880.24
643,France,Female,33,0,137811.75,1,1,1,184856.89
576,Germany,Male,29,7,130575.26,1,0,1,173629.78
773,Germany,Female,42,8,152324.66,2,1,0,171733.22
554,France,Female,35,6,117707.18,2,0,0,95277.15
773,Spain,Female,41,5,0.0,1,1,0,28266.9
582,France,Male,50,2,148942.0,1,1,1,116944.3
749,Spain,Female,28,3,0.0,1,1,0,3408.7
599,France,Male,58,4,0.0,1,0,0,176407.15
752,France,Male,33,4,0.0,2,1,1,39570.78
625,Germany,Female,39,10,129845.26,1,1,1,96444.88
737,France,Male,30,8,174356.13,1,0,0,31928.5
653,Spain,Female,30,2,88243.29,2,1,1,96658.26
721,France,Female,55,3,44020.89,1,1,0,65864.4
687,Spain,Female,40,1,0.0,2,1,0,8207.36
691,France,Male,24,6,0.0,2,1,1,92811.2
605,France,Female,30,9,135422.31,1,0,1,186418.85
601,France,Male,40,10,127847.86,1,0,0,173245.68
681,France,Female,41,0,120549.29,2,1,0,175722.31
662,Spain,Female,54,1,187997.15,1,0,0,111442.71
580,France,Male,34,6,0.0,2,1,1,160095.31
576,France,Male,39,9,84719.98,1,0,0,191063.36
425,Spain,Female,39,5,0.0,2,1,0,140941.47
615,France,Male,36,6,0.0,1,1,1,27011.8
525,France,Female,59,6,55328.4,1,1,0,83342.73
443,Germany,Male,59,4,110939.3,1,1,0,72846.58
709,France,Female,32,2,0.0,2,0,0,109681.29
632,France,Male,71,3,83116.68,1,1,1,27597.76
625,Spain,Male,52,8,121161.57,1,1,0,48988.28
660,France,Female,35,6,100768.77,1,1,0,19199.61
599,France,Female,43,4,0.0,1,1,0,170347.1
817,Germany,Female,46,0,89087.89,1,0,1,87941.85
510,France,Female,26,6,136214.08,1,0,0,159742.33
590,Spain,Male,29,10,0.0,1,1,1,51907.72
640,France,Female,29,3,0.0,2,1,0,2743.69
741,Spain,Male,53,3,0.0,2,1,1,38913.68
589,Germany,Male,38,8,92219.21,1,1,0,99106.97
571,France,Female,47,7,0.0,2,0,0,112366.98
576,Germany,Male,28,1,119336.29,2,0,1,58976.85
684,Germany,Female,40,6,137326.65,1,1,0,186976.6
652,Germany,Male,33,7,128135.99,1,1,0,158437.73
803,France,Male,31,9,157120.86,2,1,0,141300.53
740,Spain,Female,56,4,99097.33,1,1,1,85016.64
803,Germany,Male,41,9,137742.9,2,1,1,166957.82
692,Germany,Male,24,2,120596.93,1,0,1,180490.53
645,Spain,Female,49,5,110132.55,3,0,1,187689.91
460,France,Female,27,7,0.0,2,1,0,156150.08
508,France,Female,64,2,0.0,1,1,1,6076.62
603,Germany,Female,55,7,127723.25,2,1,0,139469.11
692,France,Male,54,5,0.0,2,1,1,88721.84
585,Germany,Female,28,9,135337.49,2,1,1,40385.61
752,Germany,Male,32,9,115587.49,2,0,1,101677.46
558,France,Male,38,8,113000.92,1,1,1,152872.39
572,France,Male,24,1,0.0,2,1,1,151460.84
452,France,Female,32,5,0.0,2,0,1,75279.39
689,France,Female,29,1,77556.79,2,1,1,122998.26
642,France,Male,26,0,0.0,1,0,0,47472.68
665,Germany,Female,37,3,111911.63,1,1,1,110359.68
782,France,Male,34,9,0.0,1,1,0,183021.06
637,Spain,Female,40,6,0.0,2,1,1,181610.6
785,Spain,Female,61,4,129855.72,2,1,0,170214.82
588,France,Male,44,8,154409.74,1,1,0,49324.03
850,Spain,Female,50,10,0.0,2,1,1,33741.84
677,France,Male,37,3,88363.03,1,0,1,117946.3
628,Spain,Male,50,8,0.0,1,0,0,144366.83
584,France,Male,31,5,0.0,2,1,0,31474.27
577,Spain,Male,28,7,0.0,1,1,0,143274.41
691,Germany,Male,30,7,116927.89,1,1,0,21198.39
663,Germany,Male,28,8,123674.28,2,1,1,87985.2
492,France,Male,35,8,121063.49,1,0,0,85421.48
611,France,Male,28,2,0.0,2,0,0,25395.83
653,France,Male,43,0,0.0,2,1,0,27862.58
640,Spain,Male,34,1,137523.02,1,0,0,24761.36
738,Spain,Male,36,5,0.0,2,1,1,96881.32
809,Spain,Female,33,3,0.0,2,0,1,141426.78
488,Germany,Male,32,3,114540.38,1,1,0,92568.07
850,Germany,Male,27,1,101278.25,2,1,1,26265.18
748,France,Female,39,3,157371.54,1,0,1,97734.3
553,Germany,Male,43,6,85200.82,2,1,1,160574.09
529,France,Female,27,1,0.0,2,1,1,37769.98
634,France,Male,34,3,145030.92,1,1,1,41820.65
642,France,Male,38,3,0.0,2,0,0,171463.83
844,France,Male,18,2,160980.03,1,0,0,145936.28
695,France,Female,50,8,0.0,1,1,0,126381.6
